Title,Translated title,Published,Source Name,Source Type,URL,PDF URL,Policy Document ID,Policy Document DOIs,PDF Document ID,Matched Reference Type,Matched News ID,Matched Policy Document ID,Matched DOI,Matched Person,Page,Matched Snippet,Matched Policy Document Title,Matched Departments
"Environmental reporting, research and investment",,2022-10-05,Parliamentary Commissioner for the Environment,government,https://www.pce.parliament.nz/publications/environmental-reporting-research-and-investment,https://www.pce.parliament.nz/media/197296/environmental-reporting-research-and-investment-do-we-know-if-were-making-a-difference.pdf#page=4,nzparl_environment-f8a3b1b71202cdf3d64f0430795f5c84,,nzparl_environment-f8a3b1b71202cdf3d64f0430795f5c84-ef7ff0be6004a8e526e29c54b9625a57,full text search,,,,,4,"Ministry for the Environment Ministry of Business, Innovation and Employment Ministry of Transport National Institute of Water and Atmospheric Research Office of the Auditor-General Stats NZ Te P?naha Matatini Te Uru Kahika Regional and Unitary Councils Aotearoa The Treasury Waikato Regional Council. The Commissioner wishes to thank the following individuals for reviewing earlier drafts of the report. While he has",,
"Environmental reporting, research and investment",,2022-10-05,Parliamentary Commissioner for the Environment,government,https://www.pce.parliament.nz/publications/environmental-reporting-research-and-investment,https://www.pce.parliament.nz/media/197296/environmental-reporting-research-and-investment-do-we-know-if-were-making-a-difference.pdf#page=77,nzparl_environment-f8a3b1b71202cdf3d64f0430795f5c84,,nzparl_environment-f8a3b1b71202cdf3d64f0430795f5c84-ef7ff0be6004a8e526e29c54b9625a57,full text search,,,,,77,"evaluating the impact of fisheries management. The first, in partnership with Resources for the Future Washington, DC, examined the role and effectiveness of market-based instruments as fisheries management tools. The second, in partnership with Te P?naha Matatini, looked at the impact of fishing quotas. 62 With some exceptions, there appears to be a culture of review that responds to political cycles and sensitivities. For political priorities, this is exemplified by major independent reviews of policy",,
Pandemic Resilience - Developing an AI-calibrated ensemble of models to inform decision making,,2023-11-07,The Global Partnership on Artificial Intelligence,think tank,https://gpai.ai/projects/responsible-ai/RAI06%20-%20Pandemic%20Resilience%20-%20Developing%20an%20AI-calibrated%20ensemble%20of%20models%20to%20inform%20decision%20making.pdf,https://gpai.ai/projects/responsible-ai/RAI06%20-%20Pandemic%20Resilience%20-%20Developing%20an%20AI-calibrated%20ensemble%20of%20models%20to%20inform%20decision%20making.pdf#page=2,gpai-018355423a08b17266335b96dec9cdac,,gpai-018355423a08b17266335b96dec9cdac-018355423a08b17266335b96dec9cdac,full text search,,,,,2,"acknowledge the contribution of Associate Professors Cameron Walker and Ilze Ziedins for their prior contribution to development of the Continuous Time Markov Chain CTMC model. This model was developed as part of a COVID-19 modelling project within Te P?naha Matatini and funded by Aotearoa New Zealands Ministry of Business, Innovation and Employment MBIE. GPAI would like to thank Celine Caira , OECD AI, who gave valuable feedback and commented on drafts of this report. GPAI would also like to acknowledge",,
Urban productivity estimation with heterogeneous prices and labour,,2016-11-16,Analysis & Policy Observatory,other,https://apo.org.au/node/70466,https://apo.org.au/sites/default/files/resource-files/2016/11/apo-nid70466-1193581.pdf#page=2,apo-088ba6e5c5a8311577cd883c4e833c8e,,apo-088ba6e5c5a8311577cd883c4e833c8e-ae9821f0a7a49e3778e9d1d8004ce80b,full text search,,,,,2,"Public Policy Research Trust PO Box 24390 Wellington dave.maremotu.org.nz Acknowledgements The research reported in this paper was supported by the New Zealand Productivity Hub, under the Productivity Partnership programme, and also by Te Punaha Matatini, a Centre of Research Excellence hosted by the University of Auckland, whose mission is to develop methods and tools for transforming complex data into knowledge. I am grateful to Andrew Coleman, for challenging me to think more carefully",,
Evaluation Of The Science Media Centre,,2020-12-28,"New Zealand Ministry of Business, Innovation & Employment",government,https://www.mbie.govt.nz/dmsdocument/14657-evaluation-of-the-science-media-centre-final-report-28-december-2020,https://www.mbie.govt.nz/dmsdocument/14657-evaluation-of-the-science-media-centre-final-report-28-december-2020#page=36,businessnz-878d1d78104f0a0a7be4133c47d8be9e,,businessnz-878d1d78104f0a0a7be4133c47d8be9e-878d1d78104f0a0a7be4133c47d8be9e,full text search,,,,,36,"responded to the survey say they communicate research more effectively due to training 84 of scientists are confident responding to media after the workshop 20 before In addition, research conducted by University of Auckland and Te P?naha Matatini physicist Georgia Nixon looked at the impact of the SMC on the media profile of scientists it works with. The research 36 Commercial In Confidence 28 December 2020 12.00 PM scraped the websites of major",,
"Willingness to wear masks, self-isolate and test for Covid-19 and implications for compliance",,2020-11-26,Manaaki Whenua,government,https://www.landcareresearch.co.nz/assets/Publications/Working-papers-and-reports/LC3867_Covid-19-compliance-analysis_masks_testing_self-isol_MWLR_final_no-conf.pdf,https://www.landcareresearch.co.nz/assets/Publications/Working-papers-and-reports/LC3867_Covid-19-compliance-analysis_masks_testing_self-isol_MWLR_final_no-conf.pdf#page=105,landcarenz-a4a6749b850017792262efcb6e0f50cb,,landcarenz-a4a6749b850017792262efcb6e0f50cb-a4a6749b850017792262efcb6e0f50cb,full text search,,,,,105,"between media use and involvement or attitude. - 87 - 10 Acknowledgements This research was undertaken with Manaaki Whenua Landcare Research Strategic Science Investment Funding and in collaboration with Te P?naha Matatini. Our thanks to Vic Wright and Dean Stronge for reviewing this paper. 11 References Assael H 1998. Consumer behaviour and marketing action. Cincinnati, OH: South Western College Publishing. Celsi RL, Olson JC 1988. The role",,
Annual,,2022-12-13,Callahan Innovation,government,https://www.callaghaninnovation.govt.nz/assets/documents/AR2022.pdf,https://www.callaghaninnovation.govt.nz/assets/documents/AR2022.pdf#page=18,callahannz-f911ff1345d86cc2bae6b2a4ee4b0008,,callahannz-f911ff1345d86cc2bae6b2a4ee4b0008-f911ff1345d86cc2bae6b2a4ee4b0008,full text search,,,,,18,"covering law, property development, retail and change management. Shaun Hendy Professor Hendy MNZM FRSNZ is a Founder and Chief Scientist at Toha, a company that operates a marketplace for environmental action. He was founding Director of Te P?naha Matatini, a national Centre of Research Excellence, focussing on complex systems from 2015-2021. He has been a Professor at both the University of Auckland and Victoria University of Wellington, and a Distinguished Scientist at Callaghan Innovation. Professor",,
Harnessing the economic and social power of data,,2014-11-27,Analysis & Policy Observatory,other,https://apo.org.au/node/42490,https://apo.org.au/sites/default/files/resource-files/2014/08/apo-nid42490-1228936.pdf#page=45,apo-8fe9a3d67314cd1d279e1b71eeeede95,,apo-8fe9a3d67314cd1d279e1b71eeeede95-b46ead282113acffcdb085750b6116e2,full text search,,,,,45,"to investigate the feasibility of undertaking this kind of research, involving business, private sector innovators such as Qrious and Xero, and others such as the Reserve Bank and Treasury, the Productivity Commission and research groups including Te Punaha Matatini Centre of Research Excellence. Making the most of research data A lot of data is produced by New Zealand academics in research activities, but hardly re-used or shared with others. Valuable datasets produced in these research activities",,
International Cooperation in East Asia to Address Climate Change,,2018-02-03,Belfer Center,think tank,https://www.belfercenter.org/publication/international-cooperation-east-asia-address-climate-change,https://www.belfercenter.org/sites/default/files/files/publication/harvard-project-east-asia.pdf#page=79,belfercenter-cb81a58467df48c00cddefaa200e9526,,belfercenter-cb81a58467df48c00cddefaa200e9526-f73c221191cfda301943d15d1b9a9d43,full text search,,,,,79,"National University; Angela Cadena, Mario Andres Londoño, and Diana Paola Calpa Reina Universidad de los Andes, Colombia; Alex Hanafi Environmental Defense Fund; and Edmund Lou Motu. This research has been funded by the Aotearoa Foundation, Te Punaha Matatini Centre for Research Excellence, and the Korean Forest Service. All opinions expressed and any errors are the responsibility of the authors. HARVARD PROJECT ON CLIMATE AGREEMENTS 73 The challenge the climate team",,
Te Ara Paerangi Future Pathways 2022 - Summary of Submissions - Part I - a general report summarising all submissions and engagements,,2022-06-29,"New Zealand Ministry of Business, Innovation & Employment",government,https://www.mbie.govt.nz/dmsdocument/22527-te-ara-paerangi-future-pathways-summary-of-submissions-part-1-summary-of-all-submissions-pdf,https://www.mbie.govt.nz/dmsdocument/22527-te-ara-paerangi-future-pathways-summary-of-submissions-part-1-summary-of-all-submissions-pdf#page=58,businessnz-6f329ecda57160ed61df8bf8b0ac3471,,businessnz-6f329ecda57160ed61df8bf8b0ac3471-6f329ecda57160ed61df8bf8b0ac3471,full text search,,,,,58,"Organisation NZ Anti-Vivisection Society Email submission 402 Organisation Te P?naha Matatini, Centre of Research Excellence Email submission 403 Organisation Deepwater Group Email submission",,
,,2018-12-07,Motu,think tank,https://www.motu.nz/our-research/population-and-labour/individual-and-group-outcomes/the-settlement-experience-of-pacific-migrants-in-new-zealand-insights-from-lisnz-and-the-idi/,http://motu-www.motu.org.nz/wpapers/19_02.pdf#page=1,moturesearch-d85857d7fdfb5ebc9a63ca0f8ed45667,,moturesearch-d85857d7fdfb5ebc9a63ca0f8ed45667-3d866d961448d4dafc7c43c9559ee2fa,full text search,,,,,1,"2019 The settlement experience of Pacific migrants in New Zealand: Insights from LISNZ and the IDI Document information Author contact details Isabelle Sin Motu Economic and Public Policy Research, Te P?naha Matatini Centre of Research Excellence, and Victoria University of Wellington Isabelle.Sinmotu.org.nz Judd Ormsby London School of Economics Judd.Ormsbygmail.com Acknowledgements The authors thank Nicolette Edgar and the other experts",,
Annual,,2023-10-13,Callahan Innovation,government,https://www.callaghaninnovation.govt.nz/assets/Uploads/Documents/FINAL-Callaghan-Innovation-Annual-Report-2022_23-website-version.pdf,https://www.callaghaninnovation.govt.nz/assets/Uploads/Documents/FINAL-Callaghan-Innovation-Annual-Report-2022_23-website-version.pdf#page=19,callahannz-38da51577f7720dc3240ef9e4a21d722,,callahannz-38da51577f7720dc3240ef9e4a21d722-38da51577f7720dc3240ef9e4a21d722,full text search,,,,,19,"infrastructure projects. Shaun Hendy Professor Hendy MNZM FRSNZ is a Founder and Chief Scientist at Toha, a company that operates a marketplace for environmental action. He was founding Director of Te P?naha Matatini, a national Centre of Research Excellence, focusing on complex systems from 2015-2021. He has been a Professor at both the University of Auckland and Victoria University of Wellington, and a Distinguished MBIEs",,
Callaghan Innovation Annual Report 2021,,2021-11-01,Callahan Innovation,government,https://www.callaghaninnovation.govt.nz/assets/documents/callaghan-innovation-annual-report-2021-web.pdf,https://www.callaghaninnovation.govt.nz/assets/documents/callaghan-innovation-annual-report-2021-web.pdf#page=46,callahannz-ec35ec7c59e96250421c7ff79a839f21,,callahannz-ec35ec7c59e96250421c7ff79a839f21-ec35ec7c59e96250421c7ff79a839f21,full text search,,,,,46,"are Ng?ti Porou and Ng?ti Raukawa. Shaun Hendy Professor Shaun Hendy mnzm frsnz teaches in both the Department of Physics and the Centre for Innovation and Entrepreneurship at the University of Auckland. He was founding Director of Te P?naha Matatini, a national Centre of Research Excellence, and is a co-founder of the green fintech company, Toha. He has won a number of awards, including the Callaghan Medal, the Prime Ministers Science Media Communication Prize, and the E.O. Tuck medal",,
New Zealand Health Strategy,,2023-07-11,New Zealand Ministry of Health,government,https://www.health.govt.nz/publication/new-zealand-health-strategy,https://www.health.govt.nz/system/files/documents/publications/new-zealand-health-strategy-jul23.pdf#page=11,healthnz-c28bce6984dcb86c68d00b64bf2a485b,,healthnz-c28bce6984dcb86c68d00b64bf2a485b-889e4c3aad0eb10fc302d18386757988,full text search,,,,,11,"Kei te wh?ngaia te kaupapa e ng? akoranga n? ng? rautaki me ng? h?taka ?-motu o mua, me ?r? n? te w? tata nei, p?r? i te w? o te KOWHEORI-19. Kei te manawa o t?nei rautaki ko te m?hio in? k? te nui o ng? ?huatanga me huri kia huri an? hoki te p?naha matatini o te ao hauora ehara i te mea ka k?kirihia ?nei huringa m? te whakahoutanga o ng? hanganga, o ng? ture me ng? kaupapa here, m? te whakapikinga ake o te p?tea r?nei. Ahakoa ka wh?ngai tonu ?r? ?huatanga i t?tahi taiao e h?pai ana i te ara hou, ka",,
Frontier firms: four industry case studies,,2021-04-21,Analysis & Policy Observatory,other,https://apo.org.au/node/311943,https://apo.org.au/sites/default/files/resource-files/2021-04/apo-nid311943.pdf#page=31,apo-06da81e4657c9dac21d67f06a7da2e41,,apo-06da81e4657c9dac21d67f06a7da2e41-8bab03222ba8e874324fd913e754aa98,full text search,,,,,31,"Polytechnic and Unitec are also involved. Three CoREs that are active in fundamental health research Maurice Wilkins, Brain Research New Zealand and MedTech, and three that deal with research areas and technologies that can impact HealthTech Te P?naha Matatini, the MacDiarmid Institute for Advanced Materials and Nanotechnology and the Dodd-Walls Centre for Photonic and Quantum Technologies. Publicly funded assistance for HealthTech companies through RD tax credits, and the services of the National",,
The settlement experience of Pacific migrants in New Zealand: insights from LISNZ and the IDI,,2019-03-07,Analysis & Policy Observatory,other,https://apo.org.au/node/224181,https://apo.org.au/sites/default/files/resource-files/2019/03/apo-nid224181-1337356.pdf#page=1,apo-46101c13f743eb3158edf12c5c3ff235,,apo-46101c13f743eb3158edf12c5c3ff235-02362dcf39a3563ea369f642ab12acc4,full text search,,,,,1,"2019 The settlement experience of Pacific migrants in New Zealand: Insights from LISNZ and the IDI Document information Author contact details Isabelle Sin Motu Economic and Public Policy Research, Te P?naha Matatini Centre of Research Excellence, and Victoria University of Wellington Isabelle.Sinmotu.org.nz Judd Ormsby London School of Economics Judd.Ormsbygmail.com Acknowledgements The authors thank Nicolette Edgar and the other experts",,
G49,,2024-11-06,Callahan Innovation,government,https://www.callaghaninnovation.govt.nz/assets/documents/Callaghan-Innovation-Annual-Report-2023-24.pdf,https://www.callaghaninnovation.govt.nz/assets/documents/Callaghan-Innovation-Annual-Report-2023-24.pdf#page=29,callahannz-a2ccb2df2c7d79fc298b6c475cf37238,,callahannz-a2ccb2df2c7d79fc298b6c475cf37238-a2ccb2df2c7d79fc298b6c475cf37238,full text search,,,,,29,"action. He has previously worked as an academic at both Te Herenga Waka Victoria University of Wellington and Waipapa Taumata Rau the University of Auckland, and as a scientist at Callaghan Innovation. He was also the founding Director of Te P?naha Matatini, a national Centre of Research Excellence in complex systems and networks. He has won many awards, including the Callaghan Medal for Science Communication, the Prime Ministers Science Media Communication Prize, and the E. O. Tuck medal for",,
Frontier firms: Four industry case studies,,2021-08-16,New Zealand Productivity Commission,government,https://www.productivity.govt.nz/research/four-industry-case-studies/,https://www.productivity.govt.nz/assets/Documents/four-industry-case-studies/Frontier-firms-Four-industry-case-studies.pdf#page=31,productivitynz-02c0383f74de19b1f4be87f704bade74,,productivitynz-02c0383f74de19b1f4be87f704bade74-957f0aa56d2c4976bd75e6d68eb0739c,full text search,,,,,31,"Polytechnic and Unitec are also involved. Three CoREs that are active in fundamental health research Maurice Wilkins, Brain Research New Zealand and MedTech, and three that deal with research areas and technologies that can impact HealthTech Te P?naha Matatini, the MacDiarmid Institute for Advanced Materials and Nanotechnology and the Dodd-Walls Centre for Photonic and Quantum Technologies. Publicly funded assistance for HealthTech companies through RD tax credits, and the services of the National",,
All original communications about the health infrastructure announcement of Thursday 16 December 2021 (OIA-20210599),,2022-04-20,New Zealand Treasury,government,https://treasury.govt.nz/publications/oia-response/all-original-communications-about-health-infrastructure-announcement-thursday-16-december-2021-oia-20210599,https://www.treasury.govt.nz/sites/default/files/2022-06/oia-20210599_1.pdf#page=12,treasurynz-51d95f95a3aebed97a02fa8b49dc90ae,,treasurynz-51d95f95a3aebed97a02fa8b49dc90ae-5ac59e92f8aae0218edc339ef3eb3bd0,full text search,,,,,12,"measures and adjusted alert levels are in place reducing overall hospital activity. 53. An outbreak in other regions, or multiple regions, would put additional strain on New Zealands critical care system. 54. The Ministry is working with Te P?naha Matatini TPM to develop modelling that considers applicable measures and likely effects on ICU and hospital capacity to address reopening of borders. 55. Initial work and outputs from this modelling will be complete in time for inclusion in reports",,
Request for 37 documents - February 2021 (OIA-20210344),,2021-09-29,New Zealand Treasury,government,https://treasury.govt.nz/publications/oia-response/request-37-documents-february-2021-oia-20210344,https://www.treasury.govt.nz/sites/default/files/2022-04/oia-20210344.pdf#page=229,treasurynz-52318d847270d9eac5b2c7fe849f8724,,treasurynz-52318d847270d9eac5b2c7fe849f8724-5215e8dc3e716403b30eef39e4c7fe2f,full text search,,,,,229,"transmission are the initially identified cases likely to be? If the first cases are likely to have been caught earlier in the transmission chain, the risk of an uncontrolled outbreak is much reduced. Initial modelling results Te P?naha Matatini have provided officials with their initial modelling of the February outbreak. They have presented results of both the potential size of the outbreak at first detection, and scenarios of future daily reported cases. The results should be treated",,
Request for multiple documents (OIA-20220087),,2022-07-05,New Zealand Treasury,government,https://treasury.govt.nz/publications/oia-response/request-multiple-documents-oia-20220087,https://www.treasury.govt.nz/sites/default/files/2022-07/oia-20220087.pdf#page=197,treasurynz-7c3c62ab046c79bcf653da2076cc09cf,,treasurynz-7c3c62ab046c79bcf653da2076cc09cf-40b8dd716dae80012aeaec26c009460f,full text search,,,,,197,"limits and mandatory mask wearing settings is likely to have less of a disruptive economic impact than more frequent use of lockdown measures. 8. Detailed modelling on the effectiveness of localised lockdowns modelling is forthcoming from Te P?naha Matatini. Given the current lack of evidence about the effectiveness of lockdowns overseas, this modelling will be heavily assumptions based. We expect the main economic impact to be on the supply side 9. Based on international experience,",,
"Tuesday, 1 March 2022 - Volume 757",,2022-03-01,Hansard New Zealand,government,https://www.parliament.nz/resource/en-NZ/HansD_20220301_20220301/fd86430b09713836b0e52fa0272043270e02e7da,https://www.parliament.nz/resource/en-NZ/HansD_20220301_20220301/fd86430b09713836b0e52fa0272043270e02e7da#page=13,hansard_nz-98d2ec1bd99823085a42c3f636f8ed2f,,hansard_nz-98d2ec1bd99823085a42c3f636f8ed2f-98d2ec1bd99823085a42c3f636f8ed2f,full text search,,,,,13,"members question, and if he had listened to Professor Skegg yesterday, he himself made the point that the reason they have given the advice that we can open up at this stage to New Zealanders and those who are otherwise eligible is because of the Te P?naha Matatini modelling that suggests that the numbers we would have are numbers that we can manage in-country at this point. He also went on to suggest that a wider reopening would be something that 7674 Oral Questions 1 Mar 2022",,
International travel?related control measures to contain the COVID?19 pandemic: a rapid review,,2021-03-25,Guidelines in PubMed Central,other,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8406796/pdf,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8406796/pdf#page=65,pubmedcentral-5ea128ce4c1cabb2fb9d87c30cbc36a4,10.1002/14651858.cd013717.pub2,pubmedcentral-5ea128ce4c1cabb2fb9d87c30cbc36a4-5ea128ce4c1cabb2fb9d87c30cbc36a4,full text search,,,,,65,"case Outcome 2: probability of an imported case not causing any further infection Follow-up: n.r. Notes COI: n.r. Funding: This work was funded by the Ministry of Business, Innovation and Employment and Te P?naha Matatini, New Zealands Centre of Research Excellence in complex systems. Kang 2020 Study characteristics Study design Modelling study Description: synthetic control design Uses outcome data and key confounders",,
International travel?related control measures to contain the COVID?19 pandemic: a rapid review,,2021-03-25,Guidelines in PubMed Central,other,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8406796/pdf,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8406796/pdf#page=81,pubmedcentral-5ea128ce4c1cabb2fb9d87c30cbc36a4,10.1002/14651858.cd013717.pub2,pubmedcentral-5ea128ce4c1cabb2fb9d87c30cbc36a4-5ea128ce4c1cabb2fb9d87c30cbc36a4,full text search,,,,,81,"measure Outcome 1: probability of infected case released into community Follow-up: n.r. Notes COI: n.r. Funding: This work was funded by the New Zealand Ministry of Business, Innovation and Employment and Te P?naha Matatini, Centre of Research Excellence in Complex Systems. Taylor 2020 Study characteristics Study design Mathematical modelling study Description: reduction of potentially infectious people by probabilistically stacking",,
Towards our intelligent future: an AI road map for New Zealand,,2019-09-17,Analysis & Policy Observatory,other,https://apo.org.au/node/259361,https://apo.org.au/sites/default/files/resource-files/2019/09/apo-nid259361-1387076.pdf#page=156,apo-36ea79e24843bae918948cdd150863e8,,apo-36ea79e24843bae918948cdd150863e8-3ebf7eb4ba79be354276313eac72cc89,full text search,,,,,156,"to create robotics solutions for smart farming and forestry applications. Robotics Plus won the M?ori Innovation category at the Hi Tech Awards 2019. K?rero M?ori, a project to teach machines Te Reo M?ori, from Te Hiku Media, supported by Te Punaha Matatini, Te Puni Kokiri and Dragonfly Data. The project has two sister websites: k?rerom?ori. com, where people can record themselves speaking Te Reo phrases, to help train machine learning models, and k?rerom?ori.io, which offers language tools including",,
RDA COVID-19: Recommendations and guidelines on data sharing,,2020-06-30,Analysis & Policy Observatory,other,https://apo.org.au/node/306803,https://apo.org.au/sites/default/files/resource-files/2020-06/apo-nid306803.pdf#page=133,apo-f450d362c9f698acf4728763ea495e1b,,apo-f450d362c9f698acf4728763ea495e1b-1ed95fd96f1d44785763e30ca2062acc,full text search,,,,,133,"Genetic Data and the Law: A Critical Perspective on Privacy Protection. Cambridge Bioethics and Law 16. CAMBRIDGE UNIV PRESS, THE PITT BUILDING, TRUMPINGTON ST, CAMBRIDGE CB2 1RP, CAMBS, ENGLAND, 2012. https://doi.org/10.1017/CBO9780511910128. Te P?naha Matatini. COVID-19 Infection Fatality Rates by Ethnicity for New Zealand, April 17, 2020. https://www.tepunahamatatini.ac.nz/2020/04/17/estimated-inequities-in-covid-19-infectionfatality-rates-by-ethnicity-for-aotearoa-new-zealand/. Te R?p? Whakakaupapa",,
"Wednesday, 11 August 2021 - Volume 754",,2021-08-11,Hansard New Zealand,government,https://www.parliament.nz/resource/en-NZ/HansD_20210811_20210811/00f4dfff9634ca9f8e8b1aa3b62b946e4ee48b6f,https://www.parliament.nz/resource/en-NZ/HansD_20210811_20210811/00f4dfff9634ca9f8e8b1aa3b62b946e4ee48b6f#page=8,hansard_nz-357f68843ebd7285334eb0d3a8537be6,,hansard_nz-357f68843ebd7285334eb0d3a8537be6-357f68843ebd7285334eb0d3a8537be6,full text search,,,,,8,"we received from Professor David Skegg and the group that we convened, but what I would also add is that that is not the only advice that, of course, we as a Cabinet take into consideration. Weve looked at, for instance, the modelling released by Te P?naha Matatini and Shaun Hendy, weve considered the advice that we received from departments, including the likes of Treasury, we do have the groups led by Rob Fyfe and Brian Rocheand we also, of course, are keenly interested in their viewsand, finally, I would",,
"Wednesday, 11 August 2021 - Volume 754",,2021-08-11,Hansard New Zealand,government,https://www.parliament.nz/resource/en-NZ/HansD_20210811_20210811/151b3364d71fbccc0dd787da44c1c63a3bcaa849,https://www.parliament.nz/resource/en-NZ/HansD_20210811_20210811/151b3364d71fbccc0dd787da44c1c63a3bcaa849#page=8,hansard_nz-9c605de5069e83dfe3e24c9579f65297,,hansard_nz-9c605de5069e83dfe3e24c9579f65297-9c605de5069e83dfe3e24c9579f65297,full text search,,,,,8,"we received from Professor David Skegg and the group that we convened, but what I would also add is that that is not the only advice that, of course, we as a Cabinet take into consideration. Weve looked at, for instance, the modelling released by Te P?naha Matatini and Shaun Hendy, weve considered the advice that we received from departments, including the likes of Treasury, we do have the groups led by Rob Fyfe and Brian Rocheand we also, of course, are keenly interested in their viewsand, finally, I would",,
Research into the employment effects of 90-day trial periods - Response to Official Information Request (OIA 20160188),,2016-07-11,New Zealand Treasury,government,https://treasury.govt.nz/publications/oia-response/research-employment-effects-90-day-trial-periods-response-official-information-request-oia-20160188,https://treasury.govt.nz/sites/default/files/2017-11/oia-20160188.pdf#page=10,treasurynz-397b0fbebb009d2e2e1dd2bcf7ff1cac,,treasurynz-397b0fbebb009d2e2e1dd2bcf7ff1cac-9e4e0bd33b6727a9e9f8cd61b44e5a37,full text search,,,,,10,increased uncertainty about their job security for three months after being hired. 20160188 TOIA Release Binder Doc 3 Page 6 of 430 Author contact details Isabelle Sin Motu Economic and Public Policy Research and Te P?naha Matatini Centre of Research Excellence isabelle.sinmotu.org.nz Nathan Chappell Motu Economic and Public Policy Research nathan.chappellmotu.org.nz Acknowledgements This research is funded by the New Zealand Treasury. The results,,
Panorama des administrations publiques 2023,Panorama of public administrations 2023,2023-06-30,OECD,igo,https://dx.doi.org/https://doi.org/10.1787/b4d0a9ed-fr,n/a#page=58,oecddiscovery-7be59f0279249185fff23e3c3ca2bf42,10.1787/b4d0a9ed-fr,oecddiscovery-7be59f0279249185fff23e3c3ca2bf42-96a18407a85a7dba1aebd8e29d90340b,full text search,,,,,58,"network , dans Fragile Stabilität stabile Fragilität, https:// doi.org/10.1007/978-3-658-02248-817. 19 Hannah, K., S. Hattotuwa et K. Taylor 2022, Working Paper: The murmuration of information disorders , The Disinformation Project: Te P?naha Matatini, https://thedisinfoproject.org/wp-content/ uploads/2022/05/The-murmuration-of-information-disorders-May-2022-Report-FULL-VERSION.pdf. 111 Hynes, W. et al. 2020, Bouncing forward: A resilience approach to dealing with COVID-19 and future",,
New models of tertiary education: draft report,,2016-10-06,Analysis & Policy Observatory,other,https://apo.org.au/node/68165,https://apo.org.au/sites/default/files/resource-files/2016/09/apo-nid68165-1225156.pdf#page=9,apo-e31c15cb46bf33e0fd67f94e1aeff85f,,apo-e31c15cb46bf33e0fd67f94e1aeff85f-75b0de558a0b8b9c0d583fa5da7f2001,full text search,,,,,9,"University of Wellington. Professor Davenport is also involved with two New Zealand Centres of Research Excellence as an Emeritus Investigator with the MacDiarmid Institute for Advanced Materials and Nanotechnology, and as a Principal Investigator with Te P?naha Matatini. She is an Adjunct Professor with the College of Business and Economics at the Australian National University. See www.victoria.ac.nz/som/about/staff/sally-davenport for further information.",,
Aquatic Environment and Biodiversity Annual Review (AEBAR) 2017: A summary of environmental interactions between the seafood sector and the aquatic environment,,2017-12-05,New Zealand Ministry for Primary Industries,government,https://www.mpi.govt.nz/dmsdocument/27471-aquatic-environment-and-biodiversity-annual-review-aebar-2017-a-summary-of-environmental-interactions-between-the-seafood-sector-and-the-aquatic-environment,https://www.mpi.govt.nz/dmsdocument/27471-aquatic-environment-and-biodiversity-annual-review-aebar-2017-a-summary-of-environmental-interactions-between-the-seafood-sector-and-the-aquatic-environment#page=567,primarynz-fcc88c30fc5a605d18bb5c5d8abe8060,,primarynz-fcc88c30fc5a605d18bb5c5d8abe8060-fcc88c30fc5a605d18bb5c5d8abe8060,full text search,,,,,567,"global climate change, including OA; biosecurity; rock lobster connectivity. University of Auckland: Ongoing research on novel methods to measure marine biodiversity, coastal genetics studies, and marine mammal research. Centre of Research Excellence: Te P?naha Matatini Centre for Complex Systems and Networks including a project on modelling biological and economic values of marine food resources http://www.science.auckland.ac.nz/en/about/ourresearch/researchinthefacultyofscience/tepunahamatatini.html",,
