Title,Translated title,Published,Source Name,Source Type,URL,PDF URL,Policy Document ID,Policy Document DOIs,PDF Document ID,Matched Reference Type,Matched News ID,Matched Policy Document ID,Matched DOI,Matched Person,Page,Matched Snippet,Matched Policy Document Title,Matched Departments
Blue Carbon: Challenges and opportunities to mitigate the climate and biodiversity crises,,2023-09-25,European Marine Board,think tank,https://www.marineboard.eu/publications/blue-carbon,https://www.marineboard.eu/sites/marineboard.eu/files/public/publication/EMB_PB11_Blue_Carbon_Web.pdf#page=13,europeanmarineboard-73ddae28bd3c304a68d1c127013621cf,,europeanmarineboard-73ddae28bd3c304a68d1c127013621cf-f7fcc8b7485fd9e4d932f34b1703a946,cited selected person,,,10.1126/science.abl4881,Unai Pascual,13,"Pörtner, H.-O., et al., 2023. Overcoming the coupled climate and biodiversity crises and their societal impacts. Science, 380 6642. https://10.1126/science.abl4881",,
Impact of Climate Change in Health in Colombia and Recommendations for Mitigation and Adaptation,,2023-10-05,World Bank,igo,https://openknowledge.worldbank.org/handle/10986/40494,http://openknowledge.worldbank.org/bitstreams/cf71b8d1-b28f-47d6-abaf-4d0e5e453c4e/download#page=241,worldbank-6702168292a514e4a0c5f31d2db7b999,10.1596/40494,worldbank-6702168292a514e4a0c5f31d2db7b999-fe5b51eac34afd77e17bac546e5e9a15,cited selected person,,,10.1126/science.abl4881,Unai Pascual,241,"Pörtner, H.-O., R. J. Scholes, A. Arneth, D. K. A. Barnes, M. T. Burrows, S. E. Diamond, C. M. Duarte, W. Kiessling, P. Leadley, S. Managi, P. McElwee, G. Midgley, H. T. Ngo, D. Obura, U. Pascual, M. Sankaran, Y. J. Shin, and A. L. Val. 2023. Overcoming the Coupled Climate and Biodiversity Crises and Their Societal Impacts. Science 3806642: 111. DOI: 10.1126/science.abl4881.",,
Impact of Climate Change in Health in Colombia and Recommendations for Mitigation and Adaptation,,2023-10-05,World Bank,igo,https://openknowledge.worldbank.org/handle/10986/40494,http://openknowledge.worldbank.org/bitstreams/cf71b8d1-b28f-47d6-abaf-4d0e5e453c4e/download#page=241,worldbank-6702168292a514e4a0c5f31d2db7b999,10.1596/40494,worldbank-6702168292a514e4a0c5f31d2db7b999-fe5b51eac34afd77e17bac546e5e9a15,cited selected person,,,10.1126/science.abl4881,Unai Pascual,241,"Pörtner, H.-O., R. J. Scholes, A. Arneth, D. K. A. Barnes, M. T. Burrows, S. E. Diamond, C. M. Duarte, W. Kiessling, P. Leadley, S. Managi, P. McElwee, G. Midgley, H. T. Ngo, D. Obura, U. Pascual, M. Sankaran, Y. J. Shin, and A. L. Val. 2023. Overcoming the Coupled Climate and Biodiversity Crises and Their Societal Impacts. Science 3806642: 111. DOI: 10.1126/science.abl4881.",,
Impact of Climate Change in Health in Colombia and Recommendations for Mitigation and Adaptation,,2023-10-05,World Bank,igo,https://openknowledge.worldbank.org/handle/10986/40494,http://openknowledge.worldbank.org/bitstreams/cf71b8d1-b28f-47d6-abaf-4d0e5e453c4e/download#page=241,worldbank-6702168292a514e4a0c5f31d2db7b999,10.1596/40494,worldbank-6702168292a514e4a0c5f31d2db7b999-fe5b51eac34afd77e17bac546e5e9a15,cited selected person,,,10.1126/science.abl4881,Unai Pascual,241,"Pörtner, H.-O., R. J. Scholes, A. Arneth, D. K. A. Barnes, M. T. Burrows, S. E. Diamond, C. M. Duarte, W. Kiessling, P. Leadley, S. Managi, P. McElwee, G. Midgley, H. T. Ngo, D. Obura, U. Pascual, M. Sankaran, Y. J. Shin, and A. L. Val. 2023. Overcoming the Coupled Climate and Biodiversity Crises and Their Societal Impacts. Science 3806642: 111. DOI: 10.1126/science.abl4881.",,
"Effects of brown seaweed harvesting on sea- and shorebirds in Norway. Assessment of existing knowledge, spatial overlap and attitudes of interest groups",,2024-11-15,Norwegian Institute for Nature Research,think tank,https://hdl.handle.net/11250/3165148,https://brage.nina.no/nina-xmlui/bitstream/handle/11250/3165148/ninarapport2502.pdf?sequence=6&isAllowed=y#page=57,ninano-cf1ab1c1fdf237325cac784149fee5eb,,ninano-cf1ab1c1fdf237325cac784149fee5eb-b848cb90b626e27cb8b5106294efe658,cited selected person,,,10.1126/science.abl4881,Unai Pascual,57,"Pörtner, H.O., Scholes, R.J., Arneth, A., Barnes, D.K.A., Burrows, M.T., Diamond, S.E., Duarte, C.M., Kiessling, W., Leadley, P., Managi, S., McElwee, P., Midgley, G., Ngo, H.T., Obura, D., Pascual, U., Sankaran, M., Shin, Y.J. Val, A.L. 2024. Overcoming the coupled climate and biodiversity crises and their societal impacts. Science, 380: eabl4881 https://doi.org/10.1126/science.abl4881",,
"Effects of brown seaweed harvesting on sea- and shorebirds in Norway. Assessment of existing knowledge, spatial overlap and attitudes of interest groups",,2024-11-15,Norwegian Institute for Nature Research,think tank,https://hdl.handle.net/11250/3165148,https://brage.nina.no/nina-xmlui/bitstream/handle/11250/3165148/ninarapport2502.pdf?sequence=6&isAllowed=y#page=57,ninano-cf1ab1c1fdf237325cac784149fee5eb,,ninano-cf1ab1c1fdf237325cac784149fee5eb-b848cb90b626e27cb8b5106294efe658,cited selected person,,,10.1126/science.abl4881,Unai Pascual,57,"Pörtner, H.O., Scholes, R.J., Arneth, A., Barnes, D.K.A., Burrows, M.T., Diamond, S.E., Duarte, C.M., Kiessling, W., Leadley, P., Managi, S., McElwee, P., Midgley, G., Ngo, H.T., Obura, D., Pascual, U., Sankaran, M., Shin, Y.J. Val, A.L. 2024. Overcoming the coupled climate and biodiversity crises and their societal impacts. Science, 380: eabl4881 https://doi.org/10.1126/science.abl4881",,
"Effects of brown seaweed harvesting on sea- and shorebirds in Norway. Assessment of existing knowledge, spatial overlap and attitudes of interest groups",,2024-11-15,Norwegian Institute for Nature Research,think tank,https://hdl.handle.net/11250/3165148,https://brage.nina.no/nina-xmlui/bitstream/handle/11250/3165148/ninarapport2502.pdf?sequence=6&isAllowed=y#page=57,ninano-cf1ab1c1fdf237325cac784149fee5eb,,ninano-cf1ab1c1fdf237325cac784149fee5eb-b848cb90b626e27cb8b5106294efe658,cited selected person,,,10.1126/science.abl4881,Unai Pascual,57,"Pörtner, H.O., Scholes, R.J., Arneth, A., Barnes, D.K.A., Burrows, M.T., Diamond, S.E., Duarte, C.M., Kiessling, W., Leadley, P., Managi, S., McElwee, P., Midgley, G., Ngo, H.T., Obura, D., Pascual, U., Sankaran, M., Shin, Y.J. Val, A.L. 2024. Overcoming the coupled climate and biodiversity crises and their societal impacts. Science, 380: eabl4881 https://doi.org/10.1126/science.abl4881",,
Embedded in Nature: Nature-Related Economic and Financial Risks and Policy Considerations,,2024-10-03,International Monetary Fund,igo,https://elibrary.imf.org/view/journals/066/2024/002/066.2024.issue-002-en.xml,https://elibrary.imf.org/downloadpdf/view/journals/066/2024/002/066.2024.issue-002-en.pdf#page=71,imf-5035a4befea920c638d82493b3d6397e,10.5089/9798400288548.066,imf-5035a4befea920c638d82493b3d6397e-07eca2f21863c35524785aabe6fee726,cited selected person,,,10.1126/science.abl4881,Unai Pascual,71,"Pörtner, Hans-Otto, R. J. Scholes, Almut Arneth, D. K. A. Barnes, Michael T. Burrows, S. E. Diamond, Carlos M. Duarte, and others. 2023. Overcoming the Coupled Climate and Biodiversity Crises and Their Societal Impacts. Science 380 6642: eabl4881.",,
Embedded in Nature: Nature-Related Economic and Financial Risks and Policy Considerations,,2024-10-03,International Monetary Fund,igo,https://elibrary.imf.org/view/journals/066/2024/002/066.2024.issue-002-en.xml,https://elibrary.imf.org/downloadpdf/view/journals/066/2024/002/066.2024.issue-002-en.pdf#page=71,imf-5035a4befea920c638d82493b3d6397e,10.5089/9798400288548.066,imf-5035a4befea920c638d82493b3d6397e-07eca2f21863c35524785aabe6fee726,cited selected person,,,10.1126/science.abl4881,Unai Pascual,71,"Pörtner, Hans-Otto, R. J. Scholes, Almut Arneth, D. K. A. Barnes, Michael T. Burrows, S. E. Diamond, Carlos M. Duarte, and others. 2023. Overcoming the Coupled Climate and Biodiversity Crises and Their Societal Impacts. Science 380 6642: eabl4881.",,
Embedded in Nature: Nature-Related Economic and Financial Risks and Policy Considerations,,2024-10-03,International Monetary Fund,igo,https://elibrary.imf.org/view/journals/066/2024/002/066.2024.issue-002-en.xml,https://elibrary.imf.org/downloadpdf/view/journals/066/2024/002/066.2024.issue-002-en.pdf#page=71,imf-5035a4befea920c638d82493b3d6397e,10.5089/9798400288548.066,imf-5035a4befea920c638d82493b3d6397e-07eca2f21863c35524785aabe6fee726,cited selected person,,,10.1126/science.abl4881,Unai Pascual,71,"Pörtner, Hans-Otto, R. J. Scholes, Almut Arneth, D. K. A. Barnes, Michael T. Burrows, S. E. Diamond, Carlos M. Duarte, and others. 2023. Overcoming the Coupled Climate and Biodiversity Crises and Their Societal Impacts. Science 380 6642: eabl4881.",,
Agriculture and conservation,,2024-01-01,International Union for Conservation of Nature,think tank,https://portals.iucn.org/library/node/51576,https://portals.iucn.org/library/sites/library/files/documents/NGW-002-En.pdf#page=164,iucn-0dbc8851b03fd92c7197486f3ad0c737,10.2305/amhx3737,iucn-0dbc8851b03fd92c7197486f3ad0c737-03795402be99b83622e5b9f5706cf848,cited selected person,,,10.1038/s41893-018-0070-8,Unai Pascual,164,"Rasmussen, L. V., Coolsaet, B., Martin, A., Mertz, O., Pascual, U., Corbera, E., Dawson, N., Fisher, J. A., Franks, P., Ryan, C. M. 2018. Social-ecological outcomes of agricultural intensification. Nature Sustainability, 1, 275282. https://doi.org/10.1038/s41893-018-0070-8",,
Agriculture and conservation,,2024-01-01,International Union for Conservation of Nature,think tank,https://portals.iucn.org/library/node/51576,https://portals.iucn.org/library/sites/library/files/documents/NGW-002-En.pdf#page=164,iucn-0dbc8851b03fd92c7197486f3ad0c737,10.2305/amhx3737,iucn-0dbc8851b03fd92c7197486f3ad0c737-03795402be99b83622e5b9f5706cf848,cited selected person,,,10.1038/s41893-018-0070-8,Unai Pascual,164,"Rasmussen, L. V., Coolsaet, B., Martin, A., Mertz, O., Pascual, U., Corbera, E., Dawson, N., Fisher, J. A., Franks, P., Ryan, C. M. 2018. Social-ecological outcomes of agricultural intensification. Nature Sustainability, 1, 275282. https://doi.org/10.1038/s41893-018-0070-8",,
"Chapter 9: Climate Change 2022: Impacts, Adaptation and Vulnerability Contribution of Working Group II to the IPCC Sixth Assessment Report",,2022-10-01,CGIAR,think tank,https://cgspace.cgiar.org/handle/10568/122034,https://cgspace.cgiar.org/bitstream/10568/122034/1/IPCC_AR6_WGII_Chapter09-compressed.pdf#page=157,cgiar-6fe169b584f320dbbb936fb76eeb7a44,,cgiar-6fe169b584f320dbbb936fb76eeb7a44-14437c9a7ffc7e727607f93f4b2c8a02,cited selected person,,,10.1007/s13280-016-0842-1,Unai Pascual,157,"Ravera, F. et al., 2016: Gender perspectives in resilience, vulnerability and adaptation to global environmental change. Ambio, 45Suppl 3, 235247, doi:10.1007/s13280-016-0842-1.",,
How Gender-responsive Age-sensitive Social Protection is Related to the Climate Crisis,,2023-06-30,UNICEF Office of Research - Innocenti,igo,https://www.unicef.org/innocenti/reports/how-gender-responsive-age-sensitive-social-protection-related-climate-crisis,https://www.unicef.org/innocenti/media/2576/file/UNICEF-GRASSP-Climate-Crisis-2023.pdf#page=37,unicef_innocenti-a54384b95b08e7fab34d35ee9871082b,,unicef_innocenti-a54384b95b08e7fab34d35ee9871082b-0e3e1021c6a3e2a3eaf7fdbf467a4dc5,cited selected person,,,10.1007/s13280-016-0833-2,Unai Pascual,37,"Ravera, F., Martín-López, B. and Drucker, A. 2016. The diversity of gendered adaptation strategies to climate change of Indian farmers: A feminist intersectional approach. Ambio, 45S3, 335351.",,
How Gender-responsive Age-sensitive Social Protection is Related to the Climate Crisis: A summary of the evidence,,2023-06-23,UNICEF Office of Research - Innocenti,igo,https://www.unicef-irc.org/publications/1799-how-gender-responsive-age-sensitive-social-protection-is-related-to-the-climate-crisis.html,https://www.unicef-irc.org/publications/pdf/How_GRASSP_is_related_to_the_climate_crisis.pdf#page=37,unicef_innocenti-fc7379a3ab4efe4c33c86838d3a53820,,unicef_innocenti-fc7379a3ab4efe4c33c86838d3a53820-9b2ec53e0d665d84740182f627c919b0,cited selected person,,,10.1007/s13280-016-0833-2,Unai Pascual,37,"Ravera, F., Martín-López, B. and Drucker, A. 2016. The diversity of gendered adaptation strategies to climate change of Indian farmers: A feminist intersectional approach. Ambio, 45S3, 335351.",,
Resilience and Food Security in a Food Systems Context,,2023-05-01,Institute of Development Studies,think tank,https://opendocs.ids.ac.uk/opendocs/handle/20.500.12413/17994,https://opendocs.ids.ac.uk/opendocs/bitstream/20.500.12413/17994/2/Resilience_and_Food_Security.pdf#page=293,instituteofdevelopmentstudies-429104c6c040a186145d8c589019160a,10.1007/978-3-031-23535-1,instituteofdevelopmentstudies-429104c6c040a186145d8c589019160a-8bd0bc5b8a75909a52b11973da4f4a66,cited selected person,,,10.1007/s13280-016-0833-2,Unai Pascual,293,"Ravera, F., Martín-López, B., Pascual, U., Drucker, A. 2016. The diversity of gendered adaptation strategies to climate change of Indian farmers: A feminist intersectional approach. Ambio, 45Suppl. 3, S335S351.",,
Equality and Empowerment by Gender and Intersecting Social Differentiation in Agri-food Systems: Setting the Stage,,2023-04-15,CGIAR,think tank,https://cgspace.cgiar.org/handle/10568/129704,https://cgspace.cgiar.org/bitstream/10568/129704/2/GenderWorkingPaper_8.pdf#page=16,cgiar-e683e32a3d7d3591f2f8ce0c857fbd33,,cgiar-e683e32a3d7d3591f2f8ce0c857fbd33-7c856411a7d5ec9cb8223ab6bf8e587f,cited selected person,,,10.1007/s13280-016-0833-2,Unai Pascual,16,"Ravera, Federica, Berta Martín-López, Unai Pascual, and Adam Drucker. 2016. The diversity of gendered adaptation strategies to climate change of Indian farmers: a feminist intersectional approach. Ambio 45: 335351. https://doi.org/10.1007/s13280-016-0833-2.",,
Addressing Gender Inequalities and Strengthening Women’s Agency for Climate-resilient and Sustainable Food Systems,,2023-04-15,CGIAR,think tank,https://cgspace.cgiar.org/handle/10568/129709,https://cgspace.cgiar.org/bitstream/10568/129709/8/GenderWorkingPaper_13.pdf#page=36,cgiar-588cb04b256e5741d528922e138eb193,,cgiar-588cb04b256e5741d528922e138eb193-7a98e20795a330e7d5a163df0df5ad06,cited selected person,,,10.1007/s10460-018-09907-w,Unai Pascual,36,"Ravera, Federica, Victoria Reyes-García, Unai Pascual, Adam G. Drucker, David Tarrasón, and Mauricio R. Bellon. 2019. Gendered Agrobiodiversity Management and Adaptation to Climate Change: Differentiated Strategies in Two Marginal Rural Areas of India. Agriculture and Human Values 36 3: 45574. https://doi.org/10.1007/s10460-018-09907-w.",,
Addressing Gender Inequalities and Strengthening Women’s Agency for Climate-resilient and Sustainable Food Systems,,2023-04-15,CGIAR,think tank,https://cgspace.cgiar.org/handle/10568/129709,https://cgspace.cgiar.org/bitstream/10568/129709/8/GenderWorkingPaper_13.pdf#page=36,cgiar-588cb04b256e5741d528922e138eb193,,cgiar-588cb04b256e5741d528922e138eb193-7a98e20795a330e7d5a163df0df5ad06,cited selected person,,,10.1007/s10460-018-09907-w,Unai Pascual,36,"Ravera, Federica, Victoria Reyes-García, Unai Pascual, Adam G. Drucker, David Tarrasón, and Mauricio R. Bellon. 2019. Gendered Agrobiodiversity Management and Adaptation to Climate Change: Differentiated Strategies in Two Marginal Rural Areas of India. Agriculture and Human Values 36 3: 45574. https://doi.org/10.1007/s10460-018-09907-w.",,
Diffusion of crime control benefits: Forced eradication and coca crops in Colombia,,2022-11-29,Banco de la República,government,https://repositorio.banrep.gov.co/handle/20.500.12134/10565,https://repositorio.banrep.gov.co/bitstream/20.500.12134/10565/8/DTSERU_314.pdf#page=25,bankofcolombia-5d4a07be91fdb157e1d9eecb8e1d3d94,10.32468/dtseru.314,bankofcolombia-5d4a07be91fdb157e1d9eecb8e1d3d94-0483d10b28e2c02911dc62d0ad5cd517,cited selected person,,,10.1016/j.ecolind.2013.04.008,Unai Pascual,25,"Rincón Ruiz, A., Pascual, U., Romero, M. 2013. An Exploratory Spatial Analysis of Illegal Coca Cultivation in Colombia Using Local Indicators of Spatial Association and Socioecological Variables. Ecological Indicators, 34, 103112. Retrieved from https://librarylink.uncc.edu/login?urlhttp://search.ebscohost.com/login.aspx?directtrued ba9hAN89615136siteehost-livescopesite",,
Diffusion of crime control benefits: Forced eradication and coca crops in Colombia,,2022-11-29,Banco de la República,government,https://repositorio.banrep.gov.co/handle/20.500.12134/10565,https://repositorio.banrep.gov.co/bitstream/20.500.12134/10565/8/DTSERU_314.pdf#page=25,bankofcolombia-5d4a07be91fdb157e1d9eecb8e1d3d94,10.32468/dtseru.314,bankofcolombia-5d4a07be91fdb157e1d9eecb8e1d3d94-0483d10b28e2c02911dc62d0ad5cd517,cited selected person,,,10.1016/j.apgeog.2012.10.009,Unai Pascual,25,"Rincón-Ruiz, A., Pascual, U., Flantua, S. 2013. Examining spatially varying relationships between coca crops and associated factors in Colombia, using geographically weight regression. Applied Geography, 37, 2333. https://doi.org/10.1016/j.apgeog.2012.10.009",,
Strengthening coherence between forestry and social protection for sustainable agrifood systems transformation,,2023-11-12,Food and Agriculture Organization of the United Nations,igo,http://www.fao.org/3/cc8648en/cc8648en.pdf,http://www.fao.org/3/cc8648en/cc8648en.pdf#page=100,fao-09e151a8eea3df9b232da2c04e06cdad,,fao-09e151a8eea3df9b232da2c04e06cdad-09e151a8eea3df9b232da2c04e06cdad,cited selected person,,,10.1016/j.ecolecon.2011.06.019,Unai Pascual,100,"Rodríguez, L.C., Pascual, U., Muradian, R., Pazmino, N. Whitten, S. 2011. Towards a unified scheme for environmental and social protection: learning from PES and CCT experiences in developing countries. Ecological Economics, 7011: 21632174. http: //doi.org/10.1016/j. ecolecon.2011.06.019",,
Strengthening coherence between forestry and social protection for sustainable agrifood systems transformation,,2023-11-12,Food and Agriculture Organization of the United Nations,igo,http://www.fao.org/3/cc8648en/cc8648en.pdf,http://www.fao.org/3/cc8648en/cc8648en.pdf#page=100,fao-09e151a8eea3df9b232da2c04e06cdad,,fao-09e151a8eea3df9b232da2c04e06cdad-09e151a8eea3df9b232da2c04e06cdad,cited selected person,,,10.1016/j.ecolecon.2011.06.019,Unai Pascual,100,"Rodríguez, L.C., Pascual, U., Muradian, R., Pazmino, N. Whitten, S. 2011. Towards a unified scheme for environmental and social protection: learning from PES and CCT experiences in developing countries. Ecological Economics, 7011: 21632174. http: //doi.org/10.1016/j. ecolecon.2011.06.019",,
Strengthening coherence between forestry and social protection for sustainable agrifood systems transformation,,2023-11-12,Food and Agriculture Organization of the United Nations,igo,http://www.fao.org/3/cc8648en/cc8648en.pdf,http://www.fao.org/3/cc8648en/cc8648en.pdf#page=100,fao-09e151a8eea3df9b232da2c04e06cdad,,fao-09e151a8eea3df9b232da2c04e06cdad-09e151a8eea3df9b232da2c04e06cdad,cited selected person,,,10.1016/j.ecolecon.2011.06.019,Unai Pascual,100,"Rodríguez, L.C., Pascual, U., Muradian, R., Pazmino, N. Whitten, S. 2011. Towards a unified scheme for environmental and social protection: learning from PES and CCT experiences in developing countries. Ecological Economics, 7011: 21632174. http: //doi.org/10.1016/j. ecolecon.2011.06.019",,
"Agriculture, forestry and food in a climate neutral EU",,2024-09-10,Robert Bosch Stiftung,think tank,https://www.bosch-stiftung.de/de/publikation/agriculture-forestry-and-food-climate-neutral-eu,https://www.bosch-stiftung.de/sites/default/files/publications/pdf/2024-09/AGR_336_Land-use-study_WEB.pdf#page=203,boschstiftung-b057e29cb9677b9545a5a229eb1e41cf,,boschstiftung-b057e29cb9677b9545a5a229eb1e41cf-3165493019679e55b657df82a180879b,cited selected person,,,10.1038/s41893-021-00753-z,Unai Pascual,203,"Soto-Navarro, C. A., Harfoot, M., Hill, S. L. L., Campbell, J., Mora, F., Campos, C., Pretorius, C., Pascual, U., Kapos, V., Allison, H. Burgess, N. D. 2021: Towards a multidimensional biodiversity index for national application. Nature Sustainability, 411, 933942. URL: https://doi.org/10.1038/s41893-021-00753-z",,
Using a multi-level perspective to advance the financing of biodiversity,,2022-09-21,Stockholm Environment Institute,think tank,https://www.sei.org/publications/multi-level-perspective-advance-financing-biodiversity/,https://www.sei.org/wp-content/uploads/2022/09/sei-working-paper-financing-biodiversity-osborne.pdf#page=13,seise-c67bb3b6bc6aafb06215dc496976950b,,seise-c67bb3b6bc6aafb06215dc496976950b-75d8ed6f2346ce5556664d3bc20c1f9e,cited selected person,,,10.1038/s41893-021-00753-z,Unai Pascual,13,"Soto-Navarro, C. A., Harfoot, M., Hill, S. L. L., Campbell, J., Mora, F., Campos, C., Pretorius, C., Pascual, U., Kapos, V., Allison, H., Burgess, N. D. 2021. Towards a multidimensional biodiversity index for national application. Nature Sustainability, 411, 933942. https://doi.org/10.1038/s41893-021-00753-z",,
Lignes directrices pour l’élaboration d’un indicateur de biodiversité des habitats agricoles propre à l’OCDE,Guidelines for developing an OECD-specific agricultural habitat biodiversity indicator,2023-09-01,OECD,igo,https://dx.doi.org/https://doi.org/10.1787/e72d9f28-fr,n/a#page=38,oecddiscovery-5578311ddd847a4afa3d934ed0da87a9,10.1787/e72d9f28-fr,oecddiscovery-5578311ddd847a4afa3d934ed0da87a9-65119bd1a4b8f41b1e10ff5e53092273,cited selected person,,,10.1038/s41893-021-00753-z,Unai Pascual,38,"Soto-Navarro, C. et al. 2021, Towards a multidimensional biodiversity index for national application , Nature Sustainability, vol. 4/11, pp. 933-942, https://doi.org/10.1038/s41893-021-00753-z.",,
Guidelines for the development of an OECD farmland habitat biodiversity indicator,,2023-07-11,OECD,igo,https://dx.doi.org/https://doi.org/10.1787/09d45d55-en,n/a#page=35,oecddiscovery-b45a36a2a33064da49d86df2f3e2124e,10.1787/09d45d55-en,oecddiscovery-b45a36a2a33064da49d86df2f3e2124e-331d6420056e2a432515343d2df24c6f,cited selected person,,,10.1038/s41893-021-00753-z,Unai Pascual,35,"Soto-Navarro, C. et al. 2021, Towards a multidimensional biodiversity index for national application, Nature Sustainability, Vol. 4/11, pp. 933-942, https://doi.org/10.1038/s41893-021-00753-z.",,
Practical Guide on Alternative Development and the Environment,,2023-10-20,United Nations Office on Drugs and Crime,igo,https://www.unodc.org/documents/alternative-development/Practical_Guide_Report_web.pdf,https://www.unodc.org/documents/alternative-development/Practical_Guide_Report_web.pdf#page=73,unodc-994d9e37ac8c3bc03df846b06b90319e,,unodc-994d9e37ac8c3bc03df846b06b90319e-994d9e37ac8c3bc03df846b06b90319e,cited selected person,,,10.1038/s41893-018-0036-x,Unai Pascual,73,"Sven Wunder et al., From principles to practice in paying for natures services, Nature Sustainability 2018: https://www.nature.com/articles/s41893-018-0036-x",,
"The water, energy, and food security nexus in Asia and the Pacific : The Pacific",,2024-01-01,UNESCO,igo,https://unesdoc.unesco.org/notice?id=p::usmarcdef_0000389476,https://unesdoc.unesco.org/in/rest/annotationSVC/DownloadWatermarkedAttachment/attach_import_12ce4a56-ddfa-43c4-b2dc-baff913b0dc6?_=389476eng.pdf#page=299,unesco-a8e252f169c90b3a994d629940a88e53,,unesco-a8e252f169c90b3a994d629940a88e53-124f9fdaf6514ff90e40d1385b88aeb4,cited selected person,,,10.1007/s13280-016-0827-0,Unai Pascual,299,"Thompson-Hall M, Carr ER, Pascual U 2016 Enhancing and expanding intersectional research for climate change adaptation in agrarian settings. Ambio 45s3:373382. https://doi.org/10.1007/s13280-016-0827-0",,
A framework for gender-responsive livestock development,,2023-08-29,Food and Agriculture Organization of the United Nations,igo,http://www.fao.org/3/cc7155en/cc7155en.pdf,http://www.fao.org/3/cc7155en/cc7155en.pdf#page=41,fao-e47258b4f64b74499eb2523b508ece12,,fao-e47258b4f64b74499eb2523b508ece12-e47258b4f64b74499eb2523b508ece12,cited selected person,,,10.1007/s13280-016-0827-0,Unai Pascual,41,"Thompson-Hall, M., Carr, E. Pascual, U. 2016. Enhancing and expanding intersectional research for climate change adaptation in agrarian settings. Ambio. 45. 373382. https://doi.org/10.1007/s13280-016-0827-0",,
"Chapter 9: Climate Change 2022: Impacts, Adaptation and Vulnerability Contribution of Working Group II to the IPCC Sixth Assessment Report",,2022-10-01,CGIAR,think tank,https://cgspace.cgiar.org/handle/10568/122034,https://cgspace.cgiar.org/bitstream/10568/122034/1/IPCC_AR6_WGII_Chapter09-compressed.pdf#page=164,cgiar-6fe169b584f320dbbb936fb76eeb7a44,,cgiar-6fe169b584f320dbbb936fb76eeb7a44-14437c9a7ffc7e727607f93f4b2c8a02,cited selected person,,,10.1007/s13280-016-0827-0,Unai Pascual,164,"Thompson-Hall, M., E. R. Carr and U. Pascual, 2016: Enhancing and expanding intersectional research for climate change adaptation in agrarian settings. Ambio, 453, 373382, doi:10.1007/s13280-016-0827-0.",,
SR0006 - Species Reintroduction,,2023-01-25,UK Parliament Select Committee Publications,government,https://committees.parliament.uk/writtenevidence/114536/pdf/,https://committees.parliament.uk/writtenevidence/114536/pdf/#page=9,ukparliament_select-e0a32cc876d3f963563f856655ed1e79,,ukparliament_select-e0a32cc876d3f963563f856655ed1e79-e0a32cc876d3f963563f856655ed1e79,cited selected person,,,10.1016/j.biocon.2020.108578,Unai Pascual,9,"Thondhalana, G., Redpath, S. M., Vedeld, P. O., van Eeden, L., Pascual, U., Sherren, K., et al. 2020. Non-material costs of wildlife conservation to local people and their implications for conservation interventions. Biol. Conserv. 246, 108578. doi: 10.1016/j.biocon.2020.1 08578",,
SR0006 - Species Reintroduction,,2023-01-25,UK Parliament Select Committee Publications,government,https://committees.parliament.uk/writtenevidence/114536/pdf/,https://committees.parliament.uk/writtenevidence/114536/pdf/#page=9,ukparliament_select-e0a32cc876d3f963563f856655ed1e79,,ukparliament_select-e0a32cc876d3f963563f856655ed1e79-e0a32cc876d3f963563f856655ed1e79,cited selected person,,,10.1016/j.biocon.2020.108578,Unai Pascual,9,"Thondhalana, G., Redpath, S. M., Vedeld, P. O., van Eeden, L., Pascual, U., Sherren, K., et al. 2020. Non-material costs of wildlife conservation to local people and their implications for conservation interventions. Biol. Conserv. 246, 108578. doi: 10.1016/j.biocon.2020.1 08578",,
SR0006 - Species Reintroduction,,2023-01-25,UK Parliament Select Committee Publications,government,https://committees.parliament.uk/writtenevidence/114536/pdf/,https://committees.parliament.uk/writtenevidence/114536/pdf/#page=9,ukparliament_select-e0a32cc876d3f963563f856655ed1e79,,ukparliament_select-e0a32cc876d3f963563f856655ed1e79-e0a32cc876d3f963563f856655ed1e79,cited selected person,,,10.1016/j.biocon.2020.108578,Unai Pascual,9,"Thondhalana, G., Redpath, S. M., Vedeld, P. O., van Eeden, L., Pascual, U., Sherren, K., et al. 2020. Non-material costs of wildlife conservation to local people and their implications for conservation interventions. Biol. Conserv. 246, 108578. doi: 10.1016/j.biocon.2020.1 08578",,
Coupled dynamics of biodiversity loss and undernutrition in eastern Madagascar: a participatory agent-based model,,2022-10-18,IIASA,think tank,https://pure.iiasa.ac.at/id/eprint/18310/?template=default_internal,https://pure.iiasa.ac.at/id/eprint/18310/1/IIASA%20report%202022%20clean_signed.pdf#page=28,iiasaat-5c1c4747f8c99f40241f4fab839d922f,,iiasaat-5c1c4747f8c99f40241f4fab839d922f-9db1f3afc91405ed481205e4eac3892c,cited selected person,,,10.1016/j.gloenvcha.2011.10.009,Unai Pascual,28,"Van Vliet, Mertz, Heiniman et al. 2012. Trends, drivers and impacts of changes in swidden cultivation in tropical forest-agriculture frontiers: A global assessment. Global Environmental Change 22 2012 418429 www.iiasa.ac.at 28",,
